5,0,0,4,16,114,40,43,0,0,65,0,0,5,14,0,5,45,96,0,0,3,40
12,7,9,2,73,534,48,316,0,0,0,0,0,0,0,0,9,241,357,0,5,0,0
33,13,8,7,81,600,68,234,0,0,0,0,0,0,0,0,12,153,121,0,15,0,0
64,72,115,15,271,1482,83,723,0,0,0,0,0,0,0,0,21,189,399,0,42,0,0
19,0,3,3,63,632,50,265,0,0,78,0,0,18,52,0,1,99,303,0,3,3,50
18,0,1,7,73,146,108,195,0,0,177,0,1,40,201,0,2,64,136,0,0,7,108
30,0,0,0,20,400,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,4,0,78,201,4,173,0,0,0,0,0,0,0,0,10,145,130,0,2,0,0
0,0,0,0,0,0,9,0,0,0,6,0,0,0,3,0,0,11,13,0,0,0,9
0,0,0,5,0,0,44,0,0,0,103,0,0,13,27,0,0,15,14,0,0,5,44
4,0,0,3,7,174,29,40,0,0,21,0,0,8,0,0,2,47,87,0,0,3,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,7,3,5,51,781,91,248,0,0,0,0,0,0,0,0,9,255,703,0,11,0,0
10,0,2,1,77,287,24,203,0,0,67,0,0,16,59,0,2,49,148,0,1,1,24
18,0,0,0,21,177,90,66,0,0,90,0,0,10,76,0,0,22,80,0,0,0,89
44,6,12,9,171,617,115,665,0,0,261,0,1,40,214,0,4,115,215,0,17,1,82
0,0,0,0,0,0,11,0,0,0,15,0,0,0,18,0,0,5,9,0,0,0,11
4,1,0,0,35,149,3,73,0,0,0,0,0,0,0,0,18,264,234,0,0,0,0
1,0,0,0,16,48,0,51,0,0,0,0,0,0,0,0,4,137,244,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,128,172,0,0,0,0
14,0,1,5,52,133,43,139,0,0,21,0,7,27,32,0,6,90,83,0,0,5,43
0,0,0,2,0,0,10,0,0,0,20,0,0,8,28,0,0,13,23,0,0,2,10
10,1,0,5,15,323,109,57,0,0,245,0,1,60,138,0,5,129,156,0,0,3,104
0,0,0,5,0,0,145,0,0,0,158,0,0,26,42,0,3,96,197,0,0,5,145
93,30,75,10,305,1985,117,488,0,0,362,0,9,45,54,0,18,95,84,0,13,3,86
6,0,0,0,28,71,14,65,0,0,22,0,0,7,31,0,0,35,41,0,0,0,14
4,0,2,0,53,112,0,153,0,0,0,0,0,0,0,0,5,54,85,0,1,0,0
102,15,111,7,249,1632,71,881,0,0,0,0,0,0,0,0,26,259,580,0,62,0,0
148,39,72,12,275,2700,112,444,0,0,332,0,6,45,48,0,19,112,111,0,40,3,84
1,0,0,2,0,57,20,0,0,0,0,0,0,0,0,0,4,74,109,0,0,0,0
2,1,0,3,0,124,19,0,0,0,0,0,0,0,0,0,5,109,81,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,3,0,0,0,0
1,1,1,0,9,60,11,22,0,0,0,0,0,0,0,0,2,32,34,0,1,0,0
0,0,0,3,0,0,40,0,0,0,19,0,0,0,0,0,1,27,38,0,0,3,40
1,0,0,0,7,31,11,10,0,0,5,0,0,8,10,0,2,29,16,0,0,0,8
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,1,0,63,1,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,0
2,1,0,1,7,118,24,12,0,0,0,0,0,0,0,0,7,102,110,0,0,0,0
4,2,0,1,48,143,6,68,0,0,0,0,0,5,2,0,1,20,7,0,1,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
17,8,2,7,79,194,6,22,0,0,0,0,0,0,0,0,6,23,6,0,10,0,0
19,0,2,5,93,142,10,15,0,0,6,0,0,2,0,0,1,7,0,0,3,3,10
10,1,3,2,100,138,4,26,0,0,0,0,0,0,0,0,5,36,19,0,10,0,0
23,0,4,4,186,154,31,115,0,0,0,0,0,0,0,0,10,117,178,0,16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
1,0,0,2,0,35,7,0,0,0,0,0,0,0,0,0,4,47,29,0,0,0,0
0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,0,0,0,0
0,0,0,3,0,0,30,0,0,0,25,0,3,19,7,0,6,71,142,0,0,3,30
29,85,39,19,81,895,90,319,0,0,0,0,0,0,0,0,19,151,255,0,29,0,0
2,13,0,5,16,289,41,75,0,0,0,0,0,0,0,0,10,140,211,0,2,0,0
36,3,0,31,8,221,137,12,0,0,53,0,4,15,5,0,4,16,2,0,0,18,82
18,6,4,9,33,213,41,96,0,0,0,0,0,0,0,0,8,80,112,0,11,0,0
25,14,3,23,38,713,135,78,0,0,333,0,7,42,58,0,15,88,100,0,4,3,74
23,87,43,20,101,1118,103,368,0,0,0,0,0,0,0,0,16,209,339,0,23,0,0
15,0,0,14,0,122,58,0,0,0,47,0,9,14,5,0,3,6,6,0,0,6,52
4,0,2,2,37,69,2,91,0,0,0,0,0,0,0,0,12,115,213,0,1,0,0
4,0,0,3,5,64,36,26,0,0,37,0,1,5,6,0,5,60,75,0,0,3,28
3,6,1,6,18,260,46,70,0,0,0,0,0,0,0,0,11,140,261,0,3,0,0
10,16,19,11,57,412,32,188,0,0,0,0,0,0,0,0,14,119,196,0,10,0,0
1,4,10,3,46,182,3,162,0,0,0,0,0,0,0,0,8,110,235,0,1,0,0
6,1,0,9,15,187,76,32,0,0,160,0,5,28,41,0,8,73,86,0,0,3,58
4,1,1,4,10,165,20,65,0,0,0,0,0,0,0,0,12,147,338,0,1,0,0
0,0,0,29,0,0,111,0,0,0,64,0,10,16,2,0,2,8,3,0,0,29,111
0,0,0,1,0,0,14,0,0,0,25,0,3,10,7,0,4,52,31,0,0,1,14
23,0,3,14,30,160,65,72,0,0,31,0,4,15,16,0,6,44,44,0,3,3,30
0,3,0,3,1,140,49,11,0,0,0,0,0,0,0,0,3,84,36,0,0,0,0
0,0,0,2,0,44,3,0,0,0,0,0,0,0,0,0,5,23,12,0,0,0,0
0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,13,6,0,0,3,6
1,0,0,2,0,131,3,0,0,0,0,0,0,0,0,0,7,51,28,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,31,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,39,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,28,2,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0
0,0,0,1,0,0,6,0,0,0,3,0,0,1,0,0,0,12,3,0,0,1,6
0,0,0,1,0,27,4,0,0,0,0,0,0,0,0,0,1,19,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,42,0,0,0,0
0,1,0,4,0,75,5,0,0,0,0,0,0,0,0,0,4,21,11,0,0,0,0
1,0,0,0,2,73,14,13,0,0,0,0,0,0,0,0,2,89,61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0
0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
0,0,0,0,0,0,28,0,0,0,14,0,0,14,0,0,0,30,14,0,0,0,28
2,1,0,4,0,233,39,0,0,0,0,0,0,0,0,0,8,135,86,0,0,0,0
0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2
0,0,0,3,0,0,70,0,0,0,72,0,0,16,10,0,0,48,14,0,0,3,70
0,0,0,2,0,29,1,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0
46,2,72,3,231,180,30,471,0,0,0,0,0,0,0,0,4,158,286,0,31,0,0
190,46,259,8,363,1639,50,790,0,0,0,0,0,0,0,0,4,76,102,0,130,0,0
101,11,187,2,334,585,13,699,0,0,0,0,0,0,0,0,5,90,175,0,55,0,0
238,126,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0
2,0,0,0,0,35,0,15,0,0,0,0,0,0,0,0,2,6,13,0,0,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,17,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
0,0,6,0,24,86,8,82,0,0,0,0,0,0,0,0,3,27,27,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,34,0,0,0,0
1,0,0,0,5,66,5,6,0,0,0,0,0,0,0,0,3,9,8,0,1,0,0
27,22,5,14,23,658,78,100,0,0,0,0,0,0,0,0,13,109,206,0,9,0,0
42,122,46,18,87,1356,109,270,0,0,0,0,0,0,0,0,18,187,147,0,22,0,0
21,5,0,18,12,493,105,21,0,0,204,0,10,48,26,0,10,62,31,0,1,3,62
8,1,0,12,0,206,103,0,0,0,209,0,4,33,41,0,10,61,47,0,0,3,66
7,2,1,6,8,197,63,58,0,0,0,0,0,0,0,0,12,136,299,0,3,0,0
0,0,0,18,0,0,122,0,0,0,136,0,3,15,9,0,4,13,6,0,0,18,122
138,957,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0
6,0,0,3,14,81,42,38,0,0,74,0,4,31,34,0,5,48,89,0,0,3,42
36,23,18,11,53,489,43,185,0,0,0,0,0,0,0,0,8,102,154,0,14,0,0
0,0,0,3,0,0,36,0,0,0,100,0,3,16,12,0,3,15,17,0,0,3,36
0,0,0,3,0,0,74,0,0,0,262,0,6,47,44,0,12,107,97,0,0,3,74
1,0,0,0,12,25,0,40,0,0,0,0,0,0,0,0,10,113,200,0,0,0,0
3,0,0,2,13,108,41,54,0,0,0,0,0,0,0,0,12,190,524,0,1,0,0
0,0,0,3,0,0,30,0,0,0,29,0,2,15,13,0,6,48,40,0,0,3,30
2,1,0,4,0,144,50,0,0,0,0,0,0,0,0,0,19,230,435,0,0,0,0
3,2,0,8,0,170,44,0,0,0,0,0,0,0,0,0,10,96,107,0,0,0,0
26,29,10,12,54,483,56,154,0,0,0,0,0,0,0,0,13,102,173,0,15,0,0
5,0,0,9,0,85,72,0,0,0,43,0,4,24,24,0,7,61,105,0,0,3,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,24,0,0,0,0
0,0,0,3,0,0,35,0,0,0,93,0,3,11,14,0,1,11,7,0,0,3,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,89,120,0,0,0,0
25,0,0,14,12,152,85,35,0,0,47,0,5,8,15,0,5,11,36,0,1,7,49
20,38,8,11,40,408,41,83,0,0,0,0,0,0,0,0,11,65,61,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98,221,0,0,0,0
9,0,0,7,13,65,39,24,0,0,37,0,6,11,8,0,3,18,16,0,0,3,32
3,0,3,2,34,121,7,88,0,0,0,0,0,0,0,0,9,113,176,0,3,0,0
0,0,0,0,0,0,2,0,0,0,3,0,0,2,2,0,1,10,2,0,0,0,2
2,11,8,3,45,393,10,235,0,0,0,0,0,0,0,0,13,190,332,0,2,0,0
3,0,0,3,8,75,54,27,0,0,136,0,4,29,35,0,8,48,78,0,0,3,54
12,0,0,15,0,131,27,0,0,0,21,0,9,5,0,0,3,13,1,0,0,0,9
7,0,3,3,36,154,6,105,0,0,0,0,0,0,0,0,13,133,160,0,3,0,0
16,0,0,11,0,122,37,0,0,0,39,0,10,2,1,0,3,10,5,0,0,0,22
5,28,3,7,18,474,79,115,0,0,0,0,0,0,0,0,9,122,214,0,5,0,0
0,0,0,0,0,0,6,0,0,0,18,0,0,2,4,0,2,4,4,0,0,0,6
2,0,1,0,15,48,0,73,0,0,0,0,0,0,0,0,9,123,223,0,0,0,0
0,0,0,5,0,0,42,0,0,0,35,0,2,13,10,0,5,27,21,0,0,5,42
0,0,0,36,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,57
0,0,0,3,0,39,16,0,0,0,0,0,0,0,0,0,9,81,75,0,0,0,0
39,23,16,6,37,267,23,63,0,0,0,0,0,0,0,0,0,8,10,0,27,0,0
32,16,7,10,60,847,59,94,0,0,0,0,0,0,0,0,6,83,95,0,22,0,0
1,0,0,2,0,64,30,0,0,0,0,0,0,0,0,0,5,46,221,0,0,0,0
29,10,3,7,45,200,22,31,0,0,18,0,2,4,0,0,1,12,2,0,8,1,10
37,51,17,7,55,349,14,51,0,0,0,0,0,0,0,0,1,15,17,0,23,0,0
23,0,0,7,38,158,25,31,0,0,2,0,0,6,3,0,0,5,9,0,1,7,24
0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,13
108,663,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0
0,0,0,3,0,0,60,0,0,0,176,0,0,0,13,0,0,8,27,0,0,3,60
1,0,0,1,2,30,6,10,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0
3,0,0,1,22,14,5,9,0,0,1,0,0,5,0,0,0,3,3,0,0,1,5
26,2,2,8,54,432,40,54,0,0,49,0,1,12,6,0,1,21,40,0,6,3,30
10,3,2,2,47,101,2,48,0,0,0,0,0,0,0,0,1,8,21,0,5,0,0
0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6
1,0,0,1,0,34,13,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
25,2,0,9,42,253,40,31,0,0,22,0,0,14,3,0,1,20,11,0,1,8,37
17,0,0,8,43,150,47,36,0,0,31,0,0,13,9,0,0,13,16,0,1,8,46
0,0,0,1,0,0,5,0,0,0,3,0,0,0,2,0,0,1,1,0,0,1,5
4,0,1,1,7,65,2,25,0,0,0,0,0,0,0,0,2,7,14,0,0,0,0
7,3,0,3,19,108,25,9,0,0,0,0,0,0,0,0,2,13,13,0,3,0,0
10,4,1,1,52,152,3,77,0,0,0,0,0,0,0,0,1,47,106,0,5,0,0
17,0,1,1,47,92,6,47,0,0,5,0,0,2,2,0,1,16,10,0,2,1,6
21,1,0,7,52,346,43,51,0,0,48,0,1,17,13,0,2,18,47,0,5,3,32
2,1,0,1,2,120,7,4,0,0,0,0,0,0,0,0,2,13,2,0,0,0,0
0,0,0,1,0,0,8,0,0,0,4,0,0,0,3,0,1,5,4,0,0,1,8
16,1,1,5,46,105,27,40,0,0,21,0,1,9,10,0,1,19,21,0,4,1,14
22,10,4,6,54,232,27,73,0,0,0,0,0,0,0,0,2,30,76,0,14,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
3,0,0,1,21,14,12,10,0,0,11,0,1,8,0,0,1,7,5,0,0,1,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0
3,0,0,1,25,17,14,6,0,0,14,0,1,9,0,0,1,6,6,0,0,1,14
1,0,0,0,21,16,0,9,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2,0,0,2,0,56,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,0,0,0,0
20,16,9,8,35,231,27,32,0,0,0,0,0,0,0,0,5,23,4,0,11,0,0
0,0,1,0,23,26,0,13,0,0,0,0,0,0,0,0,4,24,10,0,0,0,0
22,5,3,9,28,218,22,20,0,0,11,0,1,4,0,0,0,7,0,0,2,3,14
11,9,8,6,33,235,10,20,0,0,0,0,0,0,0,0,7,17,4,0,11,0,0
2,0,1,0,23,122,0,23,0,0,0,0,0,0,0,0,7,28,25,0,0,0,0
3,0,0,3,10,77,14,19,0,0,0,0,0,0,0,0,5,59,38,0,3,0,0
2,0,1,0,20,58,0,20,0,0,0,0,0,0,0,0,3,24,22,0,0,0,0
7,0,0,6,12,77,22,16,0,0,1,0,0,2,2,0,0,16,14,0,1,3,12
3,0,0,3,15,76,10,22,0,0,0,0,0,0,0,0,5,48,29,0,3,0,0
9,0,0,6,8,83,28,8,0,0,7,0,1,8,8,0,1,19,15,0,1,3,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,15,0,0,0,0
8,0,0,5,10,53,22,9,0,0,1,0,0,6,6,0,0,8,9,0,0,5,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,112,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0
11,1,0,6,16,124,15,26,0,0,0,0,0,0,0,0,0,4,4,0,2,3,4
1,0,0,2,12,48,10,10,0,0,0,0,0,0,0,0,7,39,32,0,1,0,0
5,0,1,2,20,142,6,14,0,0,0,0,0,0,0,0,4,17,14,0,5,0,0
4,0,1,0,23,175,0,114,0,0,0,0,0,0,0,0,7,132,231,0,0,0,0
58,4,74,2,299,894,27,554,0,0,0,0,0,0,0,0,7,91,33,0,42,0,0
15,4,26,0,112,849,3,422,0,0,0,0,0,0,0,0,10,174,568,0,6,0,0
8,0,1,3,33,279,84,100,0,0,213,0,0,12,32,0,1,41,59,0,0,3,84
182,65,248,9,461,2298,94,1158,0,0,0,0,0,0,0,0,15,155,293,0,122,0,0
43,0,0,6,98,278,86,68,0,0,39,0,2,60,109,0,0,22,26,0,1,5,83
137,19,97,8,262,1328,67,667,0,0,0,0,0,0,0,0,6,71,168,0,115,0,0
167,155,239,10,331,2168,60,665,0,0,0,0,0,0,0,0,9,64,50,0,134,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103,39,0,0,0,0
150,50,94,10,336,1475,79,558,0,0,52,0,1,11,43,0,3,23,28,0,66,1,21
4,3,3,1,40,300,31,148,0,0,0,0,0,0,0,0,5,75,173,0,0,0,0
81,0,14,11,308,1241,121,352,0,0,389,0,6,111,175,0,7,153,135,0,31,3,100
44,0,22,2,233,585,21,402,0,0,0,0,0,0,0,0,6,134,123,0,33,0,0
24,10,20,4,110,1205,39,532,0,0,0,0,0,0,0,0,12,250,536,0,6,0,0
203,98,226,11,450,2159,78,898,0,0,0,0,0,0,0,0,13,151,214,0,141,0,0
183,2,5,27,120,721,115,145,0,0,13,0,1,13,9,0,0,0,0,0,3,18,80
716,4528,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,0
72,0,0,19,0,186,62,0,0,0,20,0,2,14,14,0,0,1,1,0,0,11,55
45,0,0,9,108,466,91,70,0,0,69,0,3,63,118,0,1,31,35,0,3,3,57
137,20,86,10,371,1596,132,746,0,0,136,0,2,46,87,0,4,63,128,0,47,3,62
96,2,7,5,230,455,66,323,0,0,28,0,1,18,49,0,3,13,21,0,12,1,49
81,0,5,6,166,296,19,188,0,0,9,0,2,11,17,0,1,3,1,0,1,0,19
20,32,14,5,122,1140,7,299,0,0,0,0,0,0,0,0,11,139,230,0,9,0,0
3,0,0,2,9,211,13,29,0,0,0,0,0,0,0,0,6,78,59,0,1,0,0
88,0,12,3,215,571,58,386,0,0,31,0,0,17,53,0,1,13,11,0,16,3,46
14,0,6,1,113,506,15,210,0,0,0,0,0,0,0,0,8,149,220,0,4,0,0
85,1,19,2,244,729,38,375,0,0,54,0,1,22,97,0,1,19,36,0,25,1,27
83,3,5,16,178,1110,158,188,0,0,208,0,0,68,181,0,2,78,75,0,13,7,110
41,14,49,4,131,1472,36,515,0,0,0,0,0,0,0,0,9,154,401,0,15,0,0
2,0,1,0,47,106,1,116,0,0,0,0,0,0,0,0,2,60,185,0,0,0,0
110,0,5,19,175,553,61,175,0,0,99,0,3,10,10,0,1,3,2,0,5,0,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,112,0,0,0,0
101,2,14,5,236,635,71,364,0,0,9,0,0,13,33,0,2,19,32,0,20,3,30
42,0,1,2,97,270,17,111,0,0,22,0,0,2,9,0,0,4,6,0,0,0,17
152,22,47,18,289,1324,93,599,0,0,43,0,3,17,57,0,4,48,68,0,67,3,42
161,0,5,23,111,676,72,99,0,0,24,0,5,4,3,0,1,2,0,0,1,20,69
107,17,129,7,331,1411,82,897,0,0,0,0,0,0,0,0,12,190,294,0,85,0,0
0,0,0,0,0,0,10,0,0,0,95,0,0,2,19,0,0,9,22,0,0,0,10
8,1,0,5,33,200,31,60,0,0,11,0,0,1,6,0,0,8,54,0,0,3,18
26,0,0,3,48,140,18,36,0,0,21,0,0,23,15,0,0,8,6,0,0,0,16
95,0,5,5,167,658,53,108,0,0,54,0,2,30,20,0,0,12,2,0,5,0,31
4,0,0,3,31,77,24,66,0,0,25,0,0,1,1,0,0,8,10,0,0,3,24
55,0,0,1,14,178,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
0,0,0,2,0,0,33,0,0,0,36,0,0,1,12,0,0,3,37,0,0,2,33
58,1,9,8,152,544,71,312,0,0,47,0,0,0,1,0,3,57,24,0,18,3,52
89,9,49,7,283,1055,83,627,0,0,48,0,0,32,46,0,3,62,111,0,33,3,50
126,0,0,13,60,539,56,113,0,0,29,0,0,22,19,0,0,8,1,0,6,7,50
26,2,8,2,106,560,18,290,0,0,0,0,0,0,0,0,5,103,87,0,18,0,0
5,0,1,2,37,252,15,72,0,0,0,0,0,0,0,0,3,65,101,0,2,0,0
71,0,0,1,47,287,8,110,0,0,4,0,0,9,0,0,0,0,0,0,1,0,5
43,55,73,6,191,2057,71,645,0,0,0,0,0,0,0,0,8,129,474,0,25,0,0
181,11,4,13,202,1015,82,198,0,0,155,0,2,42,51,0,1,12,2,0,13,0,62
72,0,3,8,125,419,55,361,0,0,14,0,0,18,4,0,0,31,25,0,12,7,43
1,0,0,0,12,58,0,60,0,0,0,0,0,0,0,0,5,81,79,0,0,0,0
81,0,0,2,39,301,20,89,0,0,17,0,0,9,0,0,0,0,0,0,1,2,19
18,0,3,3,62,507,46,229,0,0,51,0,1,24,95,0,3,102,351,0,0,3,46
2,1,0,2,6,222,25,27,0,0,0,0,0,0,0,0,9,153,99,0,0,0,0
32,5,2,5,121,394,12,266,0,0,2,0,0,2,0,0,1,9,7,0,8,1,5
0,0,0,2,0,0,14,0,0,0,10,0,0,4,6,0,0,17,8,0,0,2,14
114,0,0,9,42,396,27,98,0,0,20,0,0,0,9,0,0,0,0,0,3,7,16
54,8,15,5,155,719,35,351,0,0,0,0,0,0,0,0,8,150,64,0,32,0,0
16,6,13,0,82,881,1,345,0,0,0,0,0,0,0,0,9,143,349,0,2,0,0
0,0,0,3,0,0,12,0,0,0,9,0,0,0,0,0,1,5,1,0,0,3,12
46,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,23,0,0,0,0
14,0,5,0,42,105,0,23,0,0,0,0,0,0,0,0,8,22,9,0,4,0,0
3,0,0,3,7,31,9,6,0,0,0,0,0,0,0,0,4,36,26,0,1,0,0
14,0,13,0,64,49,0,6,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0
24,7,13,4,51,80,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0
23,4,0,8,80,445,71,86,0,0,0,0,0,0,0,0,8,103,152,0,11,0,0
4,0,1,0,32,135,0,119,0,0,0,0,0,0,0,0,20,377,616,0,0,0,0
48,12,17,9,104,719,45,157,0,0,0,0,0,0,0,0,14,124,84,0,26,0,0
3,0,0,0,55,76,0,43,0,0,0,0,0,0,0,0,5,51,98,0,1,0,0
21,0,0,9,94,246,63,67,0,0,111,0,4,16,0,0,7,34,10,0,3,3,44
36,0,0,11,26,473,53,41,0,0,76,0,0,11,7,0,0,17,11,0,3,5,44
87,96,47,16,164,1332,39,209,0,0,0,0,0,0,0,0,19,115,160,0,47,0,0
21,0,0,9,90,310,62,45,0,0,73,0,3,10,0,0,5,23,66,0,3,3,42
21,11,13,6,95,575,52,244,0,0,0,0,0,0,0,0,14,235,297,0,12,0,0
50,49,17,12,99,1166,162,367,0,0,0,0,0,0,0,0,16,251,399,0,22,0,0
30,21,15,4,73,683,27,225,0,0,0,0,0,0,0,0,11,130,221,0,19,0,0
12,0,1,3,55,148,34,157,0,0,35,0,7,26,16,0,7,91,101,0,0,3,34
4,1,0,2,4,155,17,12,0,0,0,0,0,0,0,0,10,126,108,0,0,0,0
0,0,0,16,0,0,84,0,0,0,53,0,0,16,23,0,2,41,42,0,0,16,84
46,28,45,7,181,946,27,295,0,0,0,0,0,0,0,0,17,153,200,0,18,0,0
33,10,8,12,69,864,160,299,0,0,0,0,0,0,0,0,13,339,708,0,15,0,0
10,4,7,1,125,321,15,270,0,0,0,0,0,0,0,0,10,274,719,0,4,0,0
29,3,2,9,60,547,157,158,0,0,211,0,4,46,95,0,12,182,295,0,1,5,134
225,1384,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0
0,0,0,3,0,0,10,0,0,0,1,0,0,3,0,0,3,41,33,0,0,3,10
29,0,0,18,94,227,86,33,0,0,75,0,0,0,0,0,0,0,0,0,1,18,86
14,3,3,5,47,256,31,96,0,0,0,0,0,0,0,0,12,128,179,0,4,0,0
4,1,0,6,5,164,12,17,0,0,0,0,0,0,0,0,14,157,267,0,0,0,0
29,3,2,9,60,547,157,158,0,0,211,0,4,46,95,0,12,182,295,0,1,5,134
25,1,4,7,78,387,95,211,0,0,131,0,3,56,67,0,7,126,166,0,1,5,81
0,0,0,0,0,0,1,0,0,0,16,0,0,6,11,0,0,0,0,0,0,0,1
1,0,0,1,9,15,5,31,0,0,0,0,0,0,0,0,0,12,36,0,0,0,0
4,0,0,0,9,77,10,20,0,0,0,0,0,1,3,0,0,2,3,0,0,0,6
182,112,266,19,307,991,107,787,0,0,0,0,0,0,0,0,8,100,178,0,149,0,0
16,0,6,3,72,105,18,103,0,0,12,0,0,2,0,0,1,4,34,0,0,3,18
20,0,2,15,144,259,56,182,0,0,50,0,13,103,84,0,6,58,55,0,4,0,12
